text,label
"evet fatih hoca belhanda’yı göndermiyor, sevmeyen galatasaraylı fazla’da olsa fatih hocanın gözünde o tam istediği 8 numaralardan biri ( her ne kadar 10 numara giysede ) bence hoca’da sonuna kadar haklı ben olsam bende belhanda’yı takımda tutarım",0
ben olayın bombasını ortaya atıyorum sadece gerisi hayal gucunr kalmisssssss,0
sehun yagmur beni karim diyor,0
zamana bırakacak kadar zamanım yok artık ne olacaksa olsun,0
"kendi masalınızı yaratmak için bir an bile beklemeyin. yüreğiniz aşkla doluysa eğer az gidin, uz gidin, dere tepe düz gidin, pireyi berber, deveyi tellal edin. sonra siz erin muradınıza, biz çıkalım kerevetine. :) bi yerlerde okudum paylaşmak istedim",0
niye bu kadar iyi yaptınız,0
olsa burada ne işim var :))),0
adama böyle sildirirler. korktum tabi dava açılır diye. şerefsizliktir sizin bu yaptıklarınız,1
len eren trt için alınan bandrol paraları ve kesintilerle aldığınız maaşlar haram zıkkım olsun devlet kurumunu oyuncak yapmak taraflı olmak sonrada çıkıp saçmalamak ama haklısın milleti gerizekalı yerine koyan o kadar çok siyasetçi var ki sen neden saçmalamayasın,1
bakınız bir gün boyunca müşteri hizmetlerinden ulaşmaya çalıştım müşteri temsilcisine bir türlü bağlamadı. 7 aydır vodafonedan hiçbir şey görmedim. artık farklı bir operatöre geçiyorum. teşekkürler.,0
baya beklediler reyes'ten kötüsünü bulabilir miyiz diye sonunda buldular,0
annemi kim aga kelimesine alıstırdıysa onun amına koyim aga agaaa diye geziyor evin icinde,1
unf atacaksan pls takip etme,0
avukatlığını yaptığın rusya orada abd hesabına çalışıyor. sivil halka yöneklik pis işi kontrat üzerine yapıyor. gerçi o kadar islamcı teröristi oraya sokan da abd ve onun mafya tetikçisi rusya ve bazılarının kuyrukçusu olduğu islamcı sahtekarlar. vah zavallı insanlık.,1
3246 için sonuç zeki ve aceleci,0
bu böceğin adı bambul ondan uçmamış,0
"hücum yönünde sıkıntımız yok,bu takım bu sene çok atar lakin savunmada sorunlarımız var savunmadaki sorunlarıda çözersek iyi bir takım oluruz",0
keske allahin yaptiklarini yapmak da sunnet olsaydi,0
allahım güzel şeyler ne zaman benim de başıma gelir acaba,0
biz hak ediyoruz .bir ken azız beraberken her şeyi yaparız .,0
kul hakkının vebalı ağır olur,0
diğer hesap patladı diye mi.....,0
kuşadası iki çeşmelik mah türk telekom çekmiyor ilginize burada adres ücra bir yer değil merkezde ve kuşadasının yüksek bir yeri,0
"mehmet abi çok tesekkür ederim.aleyküm selam , onun da sana selamı var",0
"hicbir insan, sizin daha iyisini beklerken vakit öldürdüğünüz durak degil.",0
dönülmez hatalar yapıcaz yine hadi bakiyim,0
yengeç burcu da buna dahil,0
"temmuz ayını bitiren rabbime şükürler olsun merhaba canım ağustos güzel haberlerle, müjdelerle gel her şey çok güzel olsun artık, lütfen",0
kırk yılı geçtim ayılmak için içtim acı kahveyi,0
hayatımın askı napıyosun lan tanıyomusun beni lan soruyorum sadece kimsin olum sen,0
datçaya gitmek istiyorum tam şu an,0
roman kyrancuk muydu neydi o,0
en büyük aşklar hikayeye yanıt vererek başlar artık böyle,0
saate baktım sana kaçma ihtimalim var mı diye maalesef kapı gıcırtısına uyanan bir annem var ‍,0
bu kadar haklı bir serzeniş görmedim,0
sen gelince unuttum herşeyi şimdi gittin hatırlamaya çalışıyorum herşeyim olan şeyleri,0
üzgünüm ama şuan gelinlik modelleri bakıyorum o yanıtı vermeyecektin,0
gece gece sudan bir tweet atasım da hiç yok,0
"takım hangi futbolu oynuyor belli değil, alper potuk'u oynatmak nedir. misela koy cebrail'i sol bek'e oynasın, dirarr'ı orda oynatmak nedir. ersun hoca resmen taraftarla ta*ak geçiyor",1
"olmuyorsa zorlamamayı, bir sonucu yoksa bitirebilmeyi öğrenip bazı şeylerin benim isteğime göre değişmeyeceğini, kimsenin ilk zamanlardaki gibi kalmadığını, hayatın bi şekilde devam ettiğini anladım",0
sabah sabah izbana binmek ölüm,0
"ne oldu tezgahınız ortaya çıkınca nasıl sinirlenmeye başladın. anan baban sağsa utanç duyuyodur senin gibi bi evlatları olduğu için, işin gücün üç kuruş için ne olduğu malum bir adamı övmek.",1
tatilde bi çocuk niye 07.11'de uyanır?,0
"yarın birde pikeyi hafif ıslatıp biraz buzdolabında beklettikten sonra dene istediğin ""yaa vooolllkaaaannn"" etkisini alacağına eminim. adanada bu mevsimde insanın üstüne birşey mi örtülür abi dua et yenge gece sana birşey saplamamış.",0
hayatı zorlaştıran böyle şeyler galiba,0
devlet dediğiniz mafyavari derin devlet yapılanmasıyla nasıl bir çıkar ilişkiniz olduğunu herkes biliyor.,1
"tamam hepsini suçlayalım da varoluş mücadelesi veren, yılları kendini ispatla geçen plüton'un bizim düztabanlığımız üzerinde ne gibi etkisi olabilir? kendine hayrı yok daha masumun.",0
karakterine tükürüğüm öküzü belediye başkanı olmuşsun halla milete hakaret ediyorsun sende bir suç yok seni seçip senin gibi bir öküzü kendine irade kabul eden onursuz(sana oy veren) ağrılilardan suç buluyorum.gayê xûwdê,1
"dalga mı geçiyorsun arkadaş sen? çok seviyorsan evini alacaksın, ve milletin içine böyle suriyelileri salmayacaksınız!!! burhan’ın savunuculuğunu yapacağım diye yerlerini yırtma! aktrol!!!",1
"akpnin çocukları çürükle, bedelliyle askerden kaçarken, gariban çocukları şehadet şerbetinden içmeye devam eder. yiyin efendiler yiyin, aksırıp tıksırıncaya kadar yiyin..",0
bir kara kaşın bir kara gözün değer dünya malına...,0
"yarın bodrum, güzel gelecek ama şimdiden story tacizlerimden dolayı özür dilerim sevgili arkadaşlarım.",0
3-2-2-2-2 insallah olağanüstü zekaya sahipler boyle ezberlemistir,0
gunesin bile buz tuttugu yerde yaniyorsun sen kalbimde,0
ucuz mala talep çok olur derler.,1
öff bi bu eksikti ülke değil baskıcı aile modeli her şey yasaklanıyor,0
ne getireceği belli olmayan güzel yarınlara...,0
tşk ederim dostlar buyrun gelin beraber olalım sizler cansınız,0
ayağına bir şey giy lanet olsun ya laaaneet olsun o gundi ayağı niye gördüm ki!!!,1
sonum görücü usulü olcak onu anladım da bari şöyle bir aşiret ağasının oğluna falan varsam,0
anladım deniz bey teşekkür ederim,0
tebrikler gerçekten çok bilgilendirici ve bugün yaşanan doğa katliamını anlama noktasında öğretici olmuş. kanada gibi doğa harikası bir ülkede acaba bir ağacın dalını kesmeye kimin cesareti var? ama siz gelin burada milyonlarca ağaç kesin. benim ülkem muz cumhuriyeti olmasın,0
hala hogwarts mektubum gelmediğinden oluyor tüm bunlar.,0
yasemin ile arkadaş olacağıma taş basaydım yüreğime. senin gibi arkadaş olmaz olsun. insan insana bunu yapar mı? burada fangirl krizi geçiyorum.,0
"bu ödül sunan kızı kim giydirdiyse, kızın en büyük düşmanı o bence",0
"“fâtır”, “fıtrat”, “iftar” gibi sözcüklerdeki ar. “ftr” kökü (ibr. eşdeğeri “ptr”), bir şeyin içten dışa yarılıp çıkmasını anlatır. aslen onomatope; çünkü “pıtırcık”, “pıtrak”, “potur” sözcüklerinde de görüyoruz. “tefsir”in içindeki “fsr” de kanımca eş bir masdar. bilen bilir.",0
özlerim ben seni seninle bile',0
ben bu yolda tekrar yürümem,0
aciklamasi: burak yilmaz'in maasi gec yattigi icin ses cikarmasin diye pohpohladik,0
akrep soksun bendede çok onlardan yabancıdan onbir bine alsınlar baban haklı,0
benim yüzüm hep gülüyor abi de artık yüzümüz güldüğün de içimizde halay falan ceksinler,0
kalmadı bulanmadık yer kafamda paranoyalarım her zaman var,0
nasıl kaybettik biz bu gücü yav,0
bangtan babalarım ödülleri peş peşe kazanıyorlar anladığım kadarıyla tüm emeklerinizin karşılığını alıyorsunuz oğullarım ve almaya da devam edeceksiniz sizi seviyorum çok kocaman,0
yenisezon astroloji derslerimiz başlıyor kayıt olmak isteyen arkadaşlar astrovega123 adresinden bilgi alabilirsiniz eğitimler temel/orta/ileri seviye astroloji eğitimi ve uranyen astroloji eğitimi,0
edirneyi çok özledim tweet bu kadar teşekkür ederim,0
aşkım diye başlayan cümle de başkasıyla sözlenmek mi? rabbim kurgudaki karakterin bile haysiyetlisini ver.,0
zaman makinesini icat etseniz ne zamana ışınlanırsınız? me:,0
iyiki doğup seninle tanışmışım denizlilililiiimmm,0
zaten bütün her şey bitti ülke mükemmel konumda tek derdimiz lgbt,0
85 tane playlistim varmış aq gerçi ota boka pl yaparsam işte,1
keşke herkes boğa burcu gibi yemek yemeyi bilse ksksjsld,0
karsta yokmu bayan arkadaş maddiyet hiç önemli deil,0
"bir insanın gerçek zenginliği, onun bu dünyada yaptığı iyiliklerdir. ( hz. muhammed ( s.a.v. ) )",0
"""ben atilla ilhan değilim. belki de sen bana mecbursundur, bilemeyiz.""",0
belki de en ufak şeye bile anlam yüklemememiz gerekir.,0
yok mu şöyle bizi yarı yolda bırakacak biri biz de vurulalım.,0
"ülkemizin en köklü partisi chp'nin geliştirdiği en büyük ilimiz? kriterler: bira festivali, lgbt yürüyüşleri ‍ ve tabi olmazsa olmaz çöp yığınları",1
"bu uğurda düşerek ölmeyi göze aldı ve büyük ihtimalle ellerinde derin kesikler de oluştu fakat mesajını vermekten çekinmedi: ""bu asil millete ve bayrağına nankörlük edilemez! kadir-kıymet bilen ve insanlığa sahip çıkan herkes o bayrağı en yücelere taşımaya gayret göstermelidir""",0
+65 yaş abi bu ülkedeki kötü her şeyin sebebisiniz,0
birden bire bir gına geldi anlatamam allah belanızı versin,1
"menzulistan filan değil burası, tayyibistan. menzil sadece bir tanesi, tayyip hepsinin toplamı",0
bugün ödül kazanan bütün sanatçıları tebrik ediyorum. sistem neye göre ödül verdi bugün bilemeyeceğim ama bolca hak yendi bugün. chen...,0
ben öyle babanın ağzına sıçarım,1
hocam mermiler hariç tipik dahiliye yada cerrahi intörnü bu tarif :d,0
"millet sınıfta kalsın diye, 4 yanlış 1 doğruyu siliyor...finallerde çıkan soruları da bir görseniz, acayip zor... her yıl aldıkları para da cabası",0
"rakibin de ise sabah uyan gündem de falcao'lar, matuidi ler.. biz de deniz türünç ler umut meraş lar, eeee vizyon nerde.. hadi vizyonun ne olduğunu anlamadikta vizyonunuzun koskoca fenerbahçeyi komik durumlara düşürmek olduğunuz net ortaya çıktı.",0
"bu akşam ölürüm, beni kimse tutamaz sen beni tutamazsın, yıldızlar tutamaz bir uçurum gibi düşerim gözlerinden gözlerin beni tutamaz",0
"çok müsaitti gözlerin sevilmeye, azıcık bakayım derken içine düştüm. . .",0
"arkadaşım yaz okuluna kaldı, canım burda çok sıkılıyo diyorum yaz okuluna kalsaydın diyo, başım ağrıyo diyorum yaz okuluna kalsaydın diyo, staja gidiyorum yoldayım diyorum yaz okuluna kalsaydın diyo, yarın artık arkadaş olmak istemiyorum dicem bakalım ne diycek...",0
onun benim içimde olmadığım olmayacağım hayalleri var,0
şu adamı alın bir işe yarayın,0
hâlâ aynı mevzu mu ya bi sal artık beni,0
bazennn küçük bir an için ömür bile verilirrrrr,0
bu da ibb oldu ya! peh,0
vatan sevdalısı kardeşlerine vatandaşlık vermeye tam gaz devam. kendi ülkende mühendis öğretmen kalifiye iş gücü yok çünkü! el birliğiyle ülkeyi batırmaya devam!,1
kişiliği oturmuş karşılıklı özel hayata saygılı yatakta her şeyi yapacak kadınlığını uçlarda yaşayan ne istediğini bilen canımız istediğinde buluşup seks yapmak isteyen kadın partner arıyorum ilgilenen kadınlar dm atabilirler genelde yerim oluyorv,0
cevap da vermem artık gücüme gidene,0
her şey ayrı yazılır kanka mfkdlmfc,0
kalbim kırık gözlerim dolu kaldım öyle arkanizdan siz neydiniz öyle,0
netflix nelere sansür yapmış diye bütün açık seçik dizileri açıp sahneler kesilmiş mi denetliyorum,0
iyi ki izlememişim. nahlet gitsin öyle sanata. sonra rüyamıza giriyor,1
senden güzeliz gibi olmuş sanırım jfjdksmsms,0
"sanal dünyada bile değil, hayal dünyasında avunan çakal ingiliz'in artık sürüleri... bu cahilliğin bedelini türk milleti ödeyecek.. allah ıslah etsin demeyeceğim, allaha gram inancınız ve allah korkunuz olsa bu kadar alçalmazsınız.. allah alayınızın belasını tez zamanda versin..",1
hep bir bahane ibrahim.. mızıkçı çocuk gibisin,1
"başta ibrahim şinasi ve ahmet mithat efendi olmak üzere, dönemin bütün sanatçılarını rahmetle anıyorum.",0
benim kini yalaya bilir isin,1
belli ki kadın ne oldum delisi olmuş. kocası olacak camız seviniyor fenomen oldu diye..,1
senin her yerin sert tepki olsa kaç yazar. çok biliyorsan istifa etmeyecektin.eğer davanın uğruna istifa ettinse demek ki davana zarar veriyordun. bizim eski apartman yöneticisine benziyorsun. adam hala bilanço sunamadı yeni yöneticiyi eleştiriyor.,1
netflixse şey yapacağınıza amazonu abazona çeviren damat beyi şey yapsaydınız daha evla olmaz mıydı?,0
inşaat yine yapılsın ama inşaattan gelen parayla ar-geye teknolojiye bilime yatırım yapılsın istiyorum ama bu şuan türkiyede imkansız biliyorum fakat bu bilinçin oluşması lazım inşaattan para kazananlar hemen mercedes alayım ev alayım derdinde...,0
o dönmeyenler güvenli bölgelere gidenleri geri dönenler ve gitmek istemeyenler de savaşın ve çatışmaların devam ettiği yerlerden gelenler! bu kadar bile düşünemiyorsan sorun senin kafanda!,1
hocam iyi partinin siyasetteki yerini açıklamada eksikliğiniz vardır; doğrudur lakin bu da sizlerin kusur ve kabahati lütfen açıklayın neredesiniz kimlerlesiniz hdp ve ananesiyle ne gibi bir ortaklığınız var,0
hayır hayır kayseri 1.75 ödemiş üstüne..,0
aşırı homlfobik bir ailede sense8 izliyorum ve kapımın kilidi yok şu aptalca cesarete bakar mısınız,0
kayıp insanların olması siniyor mu peki,0
sigaraya gelen zam oranı kadar maaşıma istiyorum,0
ilkokula bile başlamadan önce annemin bana okuduğu ve sürekli resimlerine baktığım ayşegül serisi,0
"birbirini gerçekten seven iki kişiden biri ölürse eğer; gerçekte ölen, hayatta kalandır.",0
yüklendik yükleniyoruz yükleneceğiz öğretmene umut yakışır. sadece kendimiz için değil tüm meslektaşlarımız için,0
şu aselete ve güzelliğe bakın al bayrağım kanımın son damlasına kadar savunacağım seni,0
başka biyerde laf yap ilgilenmiyorum,1
"ahahahah ya bir tane çocuk vardı casper mı neydi çocuğun içinden mızrak geçiyordu ve yaşıyordu????????? bitch wtf??? kıza küçük bi kurşun saplandı şak öldü???! gerçekten çok güzel yazılmış bir karakterdi, gelişimi falan da mükemmeldi yine çok sinirlendim",0
"seri şekilde sol bek, sol açık, sol stoper hemen yarın. medel gidince 6 numara bir de 8 - 10 numara tarzı çekip çevirebilecek orta saha",0
ve bu şehir hastaneleri inşaatlarında onlarca taşeron firma batırılmıştır.,0
parantez içinde yarın diye belirtmek süper olmuş eyvallah ua,0
şu an begüm benim bursaya gelip onunla reel olamamami sorguluyor,0
falcao transferindeki durum tam olarak bu.... umarım tuzağa düşmeyiz >>>,0
gün her gün batar önemli olan hangi gün delirdiğin,0
iki yıldır altı ayda bi erteliyolar şu siyah paket olayını da :d,0
abi allah aşkına betnano frebetini yüklet artık,0
"uzaktan iyi insanlarsınızdır eminim, o yüzden uzak durun",1
hayatınızın her günü son günüymüş gibi yaşayın bir gün haklı cıkacaksınız,0
benim sağım solum belli olmaz,0
monte carloya zam gelmemiş beni yalnız bırakmayan tek şey,0
"sonu bilmediğim yerlere çıkan uzun yollarda kulaklığımı takıp hayallere dalmanın, başlangıçların, bitişlerin, kendime gelmelerin ayrıca yanımda sevdiğim birinin omuzuna sahip olmanın her daim hastasıyım",0
4000kişi de ortalama 5000tl olsa ki bence ortalama 5000tl olur rahat 20mio çıkar diye düşünüyorum,0
*wafflecıdayızdır* hatun: ben bi antep fıstıklı bitter cikolatalı alabilir miyim me(içimden):(biraz zengin taklidi yapayım) me: ben de halka tatlı alayım 2 kilo,0
hahahahah cahil cühela topluğu sizi hiç mi kitap tarih okumazsınız siz be!,1
tam çatır çatır vurulacak bir kadın,1
"bugün bir okulda sözleşmeli fen dersi öğretmeni labaratuvar olmadığı için lab.malzemesi almaya gittiği yerin sahibine durumu özetleyince,dükkan sahibinin depoyu emrine amade ettiğini öğrendiğim vakit hissettiğim duyguyu anlatamam.aynı hislerle başarılı olmasını diliyorum.",0
ne kaaa da aptal akrabalarınız! varmış!,0
sadece o degil eminim.. dogru söyleyen hic kimse yok,0
iç sıç iç sıç başka hayatımız kalmadı artıl,1
amk photocardi aldiktan sonra albumu firlatirken ben,1
sigaraya 3 tl zam ile güzel ülkem vatandaşları alıp içmesin diye uğraşıyor ama bilmiyor ki herkes sarma sarıp içecek,0
